student_id,subject_id,assessment_score,quiz_score,quiz_percentage,time_taken,current_level,next_level
3771,4,9,8,80,156,Intermediate,Intermediate
3772,2,3,9,90,205,Beginner,Intermediate
3773,1,2,4,40,315,Beginner,Beginner
3774,3,6,9,90,235,Beginner,Intermediate
3775,3,4,9,90,237,Intermediate,Advanced
3776,4,1,7,70,233,Intermediate,Intermediate
3777,3,8,8,80,258,Beginner,Intermediate
3778,2,9,3,30,461,Advanced,Intermediate
3779,1,9,5,50,407,Intermediate,Intermediate
3780,2,2,3,30,403,Beginner,Beginner
3781,5,9,7,70,360,Beginner,Intermediate
3782,4,7,6,60,386,Intermediate,Intermediate
3783,3,5,3,30,327,Beginner,Beginner
3784,5,7,9,90,135,Beginner,Intermediate
3785,3,9,1,10,349,Intermediate,Beginner
3786,1,8,10,100,234,Intermediate,Advanced
3787,1,6,3,30,455,Advanced,Intermediate
3788,1,4,10,100,187,Advanced,Advanced
3789,3,1,7,70,311,Advanced,Advanced
3790,5,6,3,30,420,Beginner,Beginner
3791,1,3,3,30,439,Beginner,Beginner
3792,5,6,2,20,315,Advanced,Intermediate
3793,3,6,9,90,172,Intermediate,Advanced
3794,5,4,4,40,348,Intermediate,Beginner
3795,3,2,10,100,181,Beginner,Intermediate
3796,3,9,6,60,303,Beginner,Beginner
3797,4,2,2,20,453,Beginner,Beginner
3798,3,3,9,90,175,Intermediate,Advanced
3799,3,10,7,70,339,Beginner,Intermediate
3800,2,1,10,100,209,Intermediate,Advanced
3801,1,7,5,50,369,Intermediate,Intermediate
3802,4,1,7,70,339,Beginner,Beginner
3803,4,9,4,40,372,Beginner,Beginner
3804,4,1,10,100,188,Beginner,Intermediate
3805,2,5,7,70,428,Beginner,Beginner
3806,3,7,2,20,476,Beginner,Beginner
3807,1,3,7,70,317,Beginner,Beginner
3808,5,9,4,40,301,Intermediate,Beginner
3809,3,8,4,40,418,Intermediate,Beginner
3810,2,3,1,10,306,Beginner,Beginner
3811,3,5,3,30,554,Intermediate,Beginner
3812,3,7,5,50,447,Advanced,Advanced
3813,2,4,5,50,424,Intermediate,Intermediate
3814,4,5,2,20,374,Beginner,Beginner
3815,4,3,4,40,494,Intermediate,Beginner
3816,1,9,1,10,486,Intermediate,Beginner
3817,1,10,9,90,122,Advanced,Advanced
3818,4,9,1,10,483,Advanced,Intermediate
3819,5,7,6,60,298,Beginner,Beginner
3820,3,10,7,70,236,Intermediate,Intermediate
3821,5,2,3,30,351,Advanced,Intermediate
3822,3,7,1,10,562,Advanced,Intermediate
3823,4,7,7,70,331,Intermediate,Intermediate
3824,1,5,3,30,432,Beginner,Beginner
3825,1,9,10,100,173,Beginner,Intermediate
3826,5,3,6,60,280,Intermediate,Intermediate
3827,1,4,6,60,328,Intermediate,Intermediate
3828,4,1,4,40,315,Advanced,Intermediate
3829,5,6,6,60,448,Advanced,Advanced
3830,3,4,10,100,166,Beginner,Intermediate
3831,1,1,4,40,347,Intermediate,Beginner
3832,2,2,8,80,240,Beginner,Intermediate
3833,1,3,9,90,183,Intermediate,Advanced
3834,3,9,2,20,349,Intermediate,Beginner
3835,5,8,7,70,432,Beginner,Intermediate
3836,3,7,9,90,160,Beginner,Intermediate
3837,2,4,9,90,141,Beginner,Intermediate
3838,4,1,5,50,334,Beginner,Beginner
3839,1,8,1,10,481,Advanced,Intermediate
3840,5,4,6,60,224,Beginner,Beginner
3841,4,3,8,80,264,Beginner,Intermediate
3842,3,9,1,10,377,Beginner,Beginner
3843,5,10,2,20,530,Advanced,Intermediate
3844,4,4,1,10,508,Beginner,Beginner
3845,5,4,5,50,382,Beginner,Beginner
3846,2,9,2,20,467,Intermediate,Beginner
3847,2,2,10,100,141,Beginner,Intermediate
3848,1,5,10,100,172,Beginner,Intermediate
3849,1,4,4,40,309,Intermediate,Beginner
3850,2,9,1,10,445,Beginner,Beginner
3851,5,5,7,70,446,Advanced,Advanced
3852,2,9,8,80,168,Intermediate,Intermediate
3853,1,9,5,50,290,Intermediate,Intermediate
3854,2,2,2,20,457,Beginner,Beginner
3855,2,9,8,80,138,Advanced,Advanced
3856,5,3,1,10,354,Intermediate,Beginner
3857,4,4,7,70,407,Beginner,Beginner
3858,1,1,1,10,514,Beginner,Beginner
3859,5,1,6,60,419,Intermediate,Intermediate
3860,2,1,6,60,428,Advanced,Advanced
3861,2,9,5,50,240,Advanced,Advanced
3862,4,8,2,20,581,Intermediate,Beginner
3863,1,5,2,20,548,Intermediate,Beginner
3864,1,5,9,90,147,Beginner,Intermediate
3865,3,9,5,50,386,Intermediate,Intermediate
3866,1,3,5,50,380,Advanced,Advanced
3867,4,3,7,70,259,Intermediate,Intermediate
3868,3,7,6,60,430,Beginner,Beginner
3869,3,9,2,20,584,Beginner,Beginner
3870,2,6,1,10,319,Beginner,Beginner
3871,2,2,5,50,239,Intermediate,Intermediate
3872,1,1,4,40,419,Advanced,Intermediate
3873,3,2,3,30,396,Beginner,Beginner
3874,2,1,2,20,419,Beginner,Beginner
3875,4,10,10,100,144,Intermediate,Advanced
3876,2,10,2,20,452,Advanced,Intermediate
3877,2,9,4,40,544,Intermediate,Beginner
3878,3,10,2,20,559,Beginner,Beginner
3879,3,8,4,40,303,Beginner,Beginner
3880,5,7,3,30,442,Intermediate,Beginner
3881,4,3,9,90,145,Advanced,Advanced
3882,3,8,7,70,298,Beginner,Intermediate
3883,1,2,3,30,519,Intermediate,Beginner
3884,4,2,8,80,190,Intermediate,Intermediate
3885,4,10,9,90,279,Intermediate,Intermediate
3886,3,3,7,70,295,Beginner,Beginner
3887,4,7,6,60,318,Advanced,Advanced
3888,3,1,4,40,479,Intermediate,Beginner
3889,2,8,5,50,346,Intermediate,Intermediate
3890,5,7,8,80,151,Intermediate,Intermediate
3891,2,4,3,30,564,Advanced,Intermediate
3892,3,5,2,20,312,Intermediate,Beginner
3893,3,10,3,30,501,Intermediate,Beginner
3894,2,1,7,70,413,Beginner,Beginner
3895,1,4,8,80,137,Beginner,Intermediate
3896,1,1,1,10,392,Beginner,Beginner
3897,1,1,7,70,243,Advanced,Advanced
3898,3,10,9,90,221,Advanced,Advanced
3899,4,1,3,30,359,Beginner,Beginner
3900,3,7,3,30,513,Beginner,Beginner
3901,4,7,8,80,219,Beginner,Intermediate
3902,2,4,4,40,300,Advanced,Intermediate
3903,5,2,8,80,162,Beginner,Intermediate
3904,4,3,5,50,274,Intermediate,Intermediate
3905,1,8,3,30,467,Advanced,Intermediate
3906,3,8,4,40,491,Intermediate,Beginner
3907,2,6,4,40,333,Advanced,Intermediate
3908,1,10,8,80,153,Intermediate,Intermediate
3909,2,9,6,60,395,Intermediate,Intermediate
3910,5,9,7,70,380,Intermediate,Intermediate
3911,3,4,9,90,277,Beginner,Intermediate
3912,3,1,6,60,329,Advanced,Advanced
3913,5,1,3,30,370,Intermediate,Beginner
3914,3,10,3,30,413,Beginner,Beginner
3915,4,5,3,30,584,Beginner,Beginner
3916,2,2,10,100,270,Beginner,Intermediate
3917,1,6,2,20,442,Intermediate,Beginner
3918,5,7,1,10,396,Beginner,Beginner
3919,4,1,10,100,172,Advanced,Advanced
3920,1,6,1,10,511,Beginner,Beginner
3921,1,8,4,40,484,Beginner,Beginner
3922,5,5,3,30,504,Advanced,Intermediate
3923,4,7,5,50,327,Intermediate,Intermediate
3924,1,10,9,90,156,Advanced,Advanced
3925,1,6,8,80,254,Intermediate,Intermediate
3926,4,4,9,90,127,Beginner,Intermediate
3927,3,7,5,50,434,Intermediate,Intermediate
3928,1,10,8,80,197,Beginner,Intermediate
3929,2,9,4,40,576,Beginner,Beginner
3930,4,10,5,50,408,Beginner,Beginner
3931,1,10,3,30,501,Intermediate,Beginner
3932,5,7,5,50,433,Beginner,Beginner
3933,2,5,3,30,393,Beginner,Beginner
3934,1,7,5,50,441,Beginner,Beginner
3935,2,3,5,50,427,Beginner,Beginner
3936,2,2,6,60,294,Beginner,Beginner
3937,3,5,9,90,276,Beginner,Intermediate
3938,2,4,1,10,452,Beginner,Beginner
3939,3,5,10,100,261,Beginner,Intermediate
3940,4,8,6,60,297,Beginner,Beginner
3941,3,4,1,10,481,Advanced,Intermediate
3942,5,9,6,60,424,Intermediate,Intermediate
3943,1,7,2,20,494,Intermediate,Beginner
3944,4,10,8,80,277,Advanced,Advanced
3945,4,7,3,30,445,Beginner,Beginner
3946,5,8,10,100,173,Beginner,Intermediate
3947,3,6,6,60,319,Advanced,Advanced
3948,1,8,6,60,240,Intermediate,Intermediate
3949,3,3,4,40,382,Advanced,Intermediate
3950,2,10,5,50,363,Advanced,Advanced
3951,3,10,2,20,455,Beginner,Beginner
3952,4,1,10,100,123,Advanced,Advanced
3953,1,6,10,100,174,Advanced,Advanced
3954,3,1,8,80,134,Beginner,Intermediate
3955,1,9,10,100,183,Advanced,Advanced
3956,1,2,7,70,412,Beginner,Beginner
3957,2,2,10,100,231,Intermediate,Advanced
3958,2,7,6,60,363,Beginner,Beginner
3959,4,2,7,70,337,Beginner,Beginner
3960,5,10,1,10,319,Intermediate,Beginner
3961,1,8,5,50,283,Beginner,Beginner
3962,5,6,7,70,252,Intermediate,Intermediate
3963,4,7,1,10,380,Intermediate,Beginner
3964,1,7,2,20,496,Beginner,Beginner
3965,1,6,9,90,245,Beginner,Intermediate
3966,5,10,3,30,368,Intermediate,Beginner
3967,3,9,6,60,405,Advanced,Advanced
3968,2,9,7,70,386,Intermediate,Intermediate
3969,3,7,9,90,213,Intermediate,Advanced
3970,5,9,5,50,287,Intermediate,Intermediate
3971,2,10,4,40,320,Beginner,Beginner
3972,3,3,2,20,384,Intermediate,Beginner
3973,2,3,3,30,323,Advanced,Intermediate
3974,1,1,5,50,330,Intermediate,Intermediate
3975,3,5,2,20,382,Intermediate,Beginner
3976,2,4,4,40,377,Intermediate,Beginner
3977,2,2,1,10,439,Intermediate,Beginner
3978,2,9,4,40,570,Intermediate,Beginner
3979,3,3,7,70,302,Intermediate,Intermediate
3980,4,8,3,30,468,Intermediate,Beginner
3981,3,6,10,100,125,Beginner,Intermediate
3982,5,5,8,80,186,Intermediate,Intermediate
3983,3,1,6,60,448,Advanced,Advanced
3984,2,4,6,60,380,Beginner,Beginner
3985,1,3,1,10,421,Advanced,Intermediate
3986,3,1,5,50,368,Beginner,Beginner
3987,3,5,3,30,492,Beginner,Beginner
3988,2,6,10,100,230,Intermediate,Advanced
3989,1,2,1,10,444,Advanced,Intermediate
3990,1,3,8,80,255,Intermediate,Intermediate
3991,5,6,7,70,283,Beginner,Beginner
3992,3,4,7,70,345,Beginner,Beginner
3993,1,9,10,100,147,Intermediate,Advanced
3994,1,5,10,100,217,Beginner,Intermediate
3995,4,4,10,100,260,Intermediate,Intermediate
3996,4,2,4,40,535,Intermediate,Beginner
3997,1,6,6,60,448,Intermediate,Intermediate
3998,5,10,9,90,132,Beginner,Intermediate
3999,1,2,3,30,452,Beginner,Beginner
4000,2,7,9,90,270,Beginner,Intermediate
4001,3,3,4,40,385,Beginner,Beginner
4002,5,9,5,50,240,Intermediate,Intermediate
4003,2,5,7,70,401,Advanced,Advanced
4004,5,8,6,60,282,Beginner,Beginner
4005,2,6,10,100,277,Beginner,Intermediate
4006,3,10,8,80,230,Beginner,Intermediate
4007,3,8,8,80,195,Advanced,Advanced
4008,4,3,8,80,192,Beginner,Intermediate
4009,2,3,3,30,502,Advanced,Intermediate
4010,4,5,10,100,271,Beginner,Intermediate
4011,2,10,6,60,226,Beginner,Beginner
4012,4,3,7,70,291,Beginner,Beginner
4013,3,8,9,90,248,Intermediate,Advanced
4014,5,10,10,100,250,Intermediate,Intermediate
4015,4,8,10,100,223,Intermediate,Advanced
4016,2,2,4,40,327,Beginner,Beginner
4017,2,4,5,50,262,Beginner,Beginner
4018,3,10,8,80,216,Beginner,Intermediate
4019,2,1,1,10,345,Intermediate,Beginner
4020,1,4,6,60,220,Beginner,Beginner
4021,5,4,4,40,465,Intermediate,Beginner
4022,4,10,5,50,438,Beginner,Beginner
4023,5,9,5,50,321,Beginner,Beginner
4024,3,3,2,20,590,Intermediate,Beginner
4025,4,2,8,80,173,Beginner,Intermediate
4026,4,9,2,20,579,Intermediate,Beginner
4027,1,9,4,40,577,Beginner,Beginner
4028,3,1,5,50,235,Beginner,Beginner
4029,2,6,1,10,312,Advanced,Intermediate
4030,1,10,6,60,319,Beginner,Beginner
4031,1,8,2,20,386,Intermediate,Beginner
4032,5,3,5,50,297,Advanced,Advanced
4033,5,9,6,60,379,Beginner,Beginner
4034,5,2,8,80,186,Advanced,Advanced
4035,1,6,9,90,210,Beginner,Intermediate
4036,2,1,6,60,430,Intermediate,Intermediate
4037,4,7,5,50,433,Intermediate,Intermediate
4038,5,3,4,40,484,Advanced,Intermediate
4039,2,7,2,20,332,Intermediate,Beginner
4040,3,4,2,20,414,Intermediate,Beginner
4041,5,9,7,70,238,Intermediate,Intermediate
4042,4,5,5,50,383,Beginner,Beginner
4043,3,3,7,70,417,Intermediate,Intermediate
4044,3,8,1,10,442,Beginner,Beginner
4045,4,6,1,10,527,Intermediate,Beginner
4046,5,2,5,50,339,Intermediate,Intermediate
4047,1,3,2,20,323,Advanced,Intermediate
4048,4,8,8,80,146,Intermediate,Intermediate
4049,4,10,3,30,374,Advanced,Intermediate
4050,4,7,1,10,540,Beginner,Beginner
4051,3,10,2,20,322,Beginner,Beginner
4052,2,6,10,100,160,Intermediate,Advanced
4053,1,1,10,100,175,Intermediate,Advanced
4054,5,9,7,70,376,Intermediate,Intermediate
4055,5,3,6,60,378,Intermediate,Intermediate
4056,2,5,8,80,217,Beginner,Intermediate
4057,4,7,7,70,365,Intermediate,Intermediate
4058,1,7,10,100,125,Beginner,Intermediate
4059,5,3,8,80,159,Beginner,Intermediate
4060,5,4,3,30,492,Beginner,Beginner
4061,4,10,6,60,261,Intermediate,Intermediate
4062,2,7,7,70,441,Intermediate,Intermediate
4063,1,8,10,100,151,Beginner,Intermediate
4064,2,2,1,10,309,Intermediate,Beginner
4065,2,9,1,10,534,Beginner,Beginner
4066,1,7,7,70,288,Advanced,Advanced
4067,1,8,3,30,564,Intermediate,Beginner
4068,5,6,3,30,368,Beginner,Beginner
4069,5,6,5,50,408,Advanced,Advanced
4070,1,9,6,60,358,Beginner,Beginner
4071,3,4,2,20,518,Intermediate,Beginner
4072,5,5,3,30,495,Intermediate,Beginner
4073,3,9,6,60,293,Beginner,Beginner
4074,1,1,3,30,402,Intermediate,Beginner
4075,5,4,5,50,444,Beginner,Beginner
4076,2,7,9,90,242,Advanced,Advanced
4077,1,9,3,30,401,Beginner,Beginner
4078,4,10,6,60,227,Beginner,Beginner
4079,3,6,5,50,396,Intermediate,Intermediate
4080,1,8,5,50,371,Beginner,Beginner
4081,1,9,6,60,380,Intermediate,Intermediate
4082,5,10,6,60,238,Advanced,Advanced
4083,5,4,1,10,557,Intermediate,Beginner
4084,5,1,9,90,174,Beginner,Intermediate
4085,4,8,5,50,358,Intermediate,Intermediate
4086,5,2,1,10,526,Advanced,Intermediate
4087,1,1,8,80,136,Beginner,Intermediate
4088,5,7,7,70,389,Intermediate,Intermediate
4089,2,10,7,70,280,Beginner,Intermediate
4090,5,9,5,50,350,Advanced,Advanced
4091,4,9,1,10,385,Intermediate,Beginner
4092,2,3,9,90,154,Advanced,Advanced
4093,1,6,9,90,222,Advanced,Advanced
4094,1,7,8,80,185,Beginner,Intermediate
4095,3,10,5,50,220,Beginner,Beginner
4096,2,9,3,30,434,Beginner,Beginner
4097,3,2,8,80,267,Beginner,Intermediate
4098,2,8,1,10,354,Intermediate,Beginner
4099,2,7,3,30,542,Advanced,Intermediate
4100,4,4,7,70,240,Beginner,Beginner
4101,3,2,4,40,462,Intermediate,Beginner
4102,4,8,7,70,319,Advanced,Advanced
4103,2,5,5,50,227,Beginner,Beginner
4104,1,6,6,60,287,Beginner,Beginner
4105,2,7,7,70,326,Intermediate,Intermediate
4106,4,10,10,100,263,Intermediate,Intermediate
4107,3,1,7,70,286,Advanced,Advanced
4108,3,8,7,70,418,Beginner,Intermediate
4109,4,4,7,70,411,Advanced,Advanced
4110,3,9,7,70,221,Intermediate,Intermediate
4111,5,1,3,30,556,Beginner,Beginner
4112,1,2,3,30,300,Beginner,Beginner
4113,1,6,7,70,321,Beginner,Beginner
4114,1,10,2,20,414,Beginner,Beginner
4115,3,1,2,20,387,Beginner,Beginner
4116,3,4,3,30,496,Intermediate,Beginner
4117,2,8,4,40,391,Intermediate,Beginner
4118,2,10,6,60,237,Intermediate,Intermediate
4119,1,5,8,80,207,Beginner,Intermediate
4120,5,9,10,100,279,Intermediate,Intermediate
4121,2,6,10,100,152,Intermediate,Advanced
4122,2,1,7,70,421,Advanced,Advanced
4123,3,6,4,40,372,Advanced,Intermediate
4124,5,6,2,20,495,Advanced,Intermediate
4125,1,6,2,20,583,Intermediate,Beginner
4126,2,8,4,40,386,Beginner,Beginner
4127,5,6,6,60,272,Beginner,Beginner
4128,5,5,3,30,523,Advanced,Intermediate
4129,1,2,6,60,263,Intermediate,Intermediate
4130,5,4,5,50,299,Intermediate,Intermediate
4131,5,10,5,50,402,Advanced,Advanced
4132,5,5,2,20,437,Intermediate,Beginner
4133,2,10,8,80,133,Beginner,Intermediate
4134,1,4,5,50,322,Beginner,Beginner
4135,5,2,2,20,335,Beginner,Beginner
4136,5,7,7,70,253,Intermediate,Intermediate
4137,2,10,9,90,207,Intermediate,Advanced
4138,1,10,9,90,265,Advanced,Advanced
4139,3,2,1,10,315,Intermediate,Beginner
4140,2,1,7,70,384,Beginner,Beginner
4141,1,5,9,90,160,Beginner,Intermediate
4142,5,1,6,60,244,Intermediate,Intermediate
4143,1,1,1,10,425,Advanced,Intermediate
4144,1,1,2,20,307,Beginner,Beginner
4145,1,6,4,40,475,Advanced,Intermediate
4146,3,9,4,40,527,Beginner,Beginner
4147,1,10,2,20,317,Beginner,Beginner
4148,3,1,8,80,175,Advanced,Advanced
4149,5,5,2,20,334,Beginner,Beginner
4150,3,9,3,30,417,Intermediate,Beginner
4151,5,9,4,40,581,Beginner,Beginner
4152,5,1,9,90,180,Advanced,Advanced
4153,3,8,10,100,207,Advanced,Advanced
4154,2,1,1,10,570,Advanced,Intermediate
4155,4,8,8,80,210,Beginner,Intermediate
4156,1,1,5,50,251,Beginner,Beginner
4157,4,5,7,70,359,Intermediate,Intermediate
4158,1,8,8,80,252,Beginner,Intermediate
4159,1,6,5,50,283,Intermediate,Intermediate
4160,5,9,8,80,205,Intermediate,Intermediate
4161,1,1,10,100,274,Beginner,Intermediate
4162,1,9,8,80,164,Intermediate,Intermediate
4163,3,1,9,90,154,Advanced,Advanced
4164,4,10,2,20,325,Advanced,Intermediate
4165,3,10,3,30,322,Beginner,Beginner
4166,1,3,1,10,440,Beginner,Beginner
4167,5,1,4,40,584,Beginner,Beginner
4168,3,3,5,50,413,Beginner,Beginner
4169,3,2,1,10,455,Beginner,Beginner
4170,2,2,8,80,232,Advanced,Advanced
4171,1,9,2,20,438,Beginner,Beginner
4172,5,8,1,10,508,Beginner,Beginner
4173,3,1,2,20,385,Beginner,Beginner
4174,3,4,5,50,248,Beginner,Beginner
4175,5,1,9,90,179,Beginner,Intermediate
4176,1,1,9,90,173,Intermediate,Advanced
4177,2,4,2,20,392,Intermediate,Beginner
4178,3,2,2,20,564,Beginner,Beginner
4179,2,3,3,30,512,Beginner,Beginner
4180,4,9,7,70,296,Intermediate,Intermediate
4181,1,2,3,30,309,Beginner,Beginner
4182,4,4,1,10,502,Beginner,Beginner
4183,4,1,6,60,415,Advanced,Advanced
4184,4,2,3,30,357,Intermediate,Beginner
4185,1,5,1,10,555,Intermediate,Beginner
4186,1,10,4,40,522,Advanced,Intermediate
4187,5,1,1,10,479,Intermediate,Beginner
4188,2,7,1,10,334,Advanced,Intermediate
4189,2,4,2,20,402,Advanced,Intermediate
4190,5,6,10,100,279,Beginner,Intermediate
4191,5,8,8,80,216,Advanced,Advanced
4192,4,6,2,20,435,Beginner,Beginner
4193,5,2,2,20,525,Beginner,Beginner
4194,3,1,10,100,255,Advanced,Advanced
4195,2,8,10,100,225,Advanced,Advanced
4196,5,8,8,80,190,Intermediate,Intermediate
4197,3,9,6,60,296,Beginner,Beginner
4198,3,6,4,40,353,Intermediate,Beginner
4199,3,1,3,30,576,Intermediate,Beginner
4200,3,9,1,10,410,Beginner,Beginner
4201,4,3,3,30,523,Advanced,Intermediate
4202,3,6,9,90,194,Beginner,Intermediate
4203,4,10,5,50,233,Beginner,Beginner
4204,4,10,6,60,422,Beginner,Beginner
4205,3,9,5,50,221,Beginner,Beginner
4206,2,3,1,10,488,Intermediate,Beginner
4207,3,5,10,100,227,Beginner,Intermediate
4208,3,5,1,10,538,Advanced,Intermediate
4209,3,10,4,40,390,Beginner,Beginner
4210,2,7,3,30,483,Intermediate,Beginner
4211,1,4,8,80,136,Intermediate,Intermediate
4212,1,4,7,70,416,Beginner,Beginner
4213,4,7,7,70,231,Intermediate,Intermediate
4214,4,9,8,80,265,Advanced,Advanced
4215,2,4,10,100,145,Intermediate,Advanced
4216,5,4,7,70,442,Intermediate,Intermediate
4217,1,6,10,100,156,Advanced,Advanced
4218,4,6,2,20,369,Advanced,Intermediate
4219,1,7,4,40,468,Beginner,Beginner
4220,2,1,6,60,298,Intermediate,Intermediate
4221,2,3,3,30,469,Beginner,Beginner
4222,5,9,3,30,552,Beginner,Beginner
4223,5,6,6,60,309,Beginner,Beginner
4224,2,6,1,10,441,Advanced,Intermediate
4225,4,5,1,10,572,Intermediate,Beginner
4226,1,3,5,50,444,Beginner,Beginner
4227,3,5,1,10,482,Beginner,Beginner
4228,5,1,10,100,172,Advanced,Advanced
4229,3,3,8,80,237,Beginner,Intermediate
4230,4,4,2,20,458,Beginner,Beginner
4231,5,5,6,60,409,Advanced,Advanced
4232,3,10,10,100,255,Intermediate,Intermediate
4233,4,9,10,100,277,Beginner,Intermediate
4234,1,4,5,50,296,Intermediate,Intermediate
4235,4,3,10,100,199,Advanced,Advanced
4236,5,10,4,40,344,Advanced,Intermediate
4237,2,1,1,10,317,Beginner,Beginner
4238,1,10,3,30,504,Beginner,Beginner
4239,3,6,4,40,382,Beginner,Beginner
4240,5,7,2,20,349,Intermediate,Beginner
4241,2,10,2,20,580,Intermediate,Beginner
4242,4,8,2,20,465,Beginner,Beginner
4243,2,1,1,10,542,Advanced,Intermediate
4244,5,4,10,100,240,Intermediate,Advanced
4245,5,5,2,20,463,Intermediate,Beginner
4246,2,2,6,60,287,Advanced,Advanced
4247,4,1,3,30,355,Intermediate,Beginner
4248,2,8,10,100,158,Beginner,Intermediate
4249,5,6,5,50,282,Intermediate,Intermediate
4250,5,5,1,10,427,Advanced,Intermediate
4251,3,9,8,80,254,Beginner,Intermediate
4252,3,2,4,40,421,Advanced,Intermediate
4253,1,10,9,90,178,Beginner,Intermediate
4254,5,8,4,40,538,Beginner,Beginner
4255,3,10,2,20,514,Beginner,Beginner
4256,2,9,3,30,591,Advanced,Intermediate
4257,4,1,5,50,443,Intermediate,Intermediate
4258,2,7,10,100,207,Beginner,Intermediate
4259,4,8,6,60,244,Advanced,Advanced
4260,3,3,7,70,392,Intermediate,Intermediate
4261,1,4,4,40,519,Advanced,Intermediate
4262,2,3,7,70,238,Beginner,Beginner
4263,2,7,10,100,254,Beginner,Intermediate
4264,2,9,3,30,532,Intermediate,Beginner
4265,4,3,7,70,428,Advanced,Advanced
4266,3,6,4,40,365,Intermediate,Beginner
4267,2,8,8,80,199,Intermediate,Intermediate
4268,2,6,9,90,244,Advanced,Advanced
4269,1,2,7,70,365,Beginner,Beginner
4270,1,7,8,80,222,Intermediate,Intermediate
4271,3,2,8,80,248,Beginner,Intermediate
4272,3,2,2,20,576,Beginner,Beginner
4273,5,2,9,90,245,Beginner,Intermediate
4274,1,1,6,60,343,Advanced,Advanced
4275,5,1,4,40,566,Advanced,Intermediate
4276,4,7,5,50,241,Beginner,Beginner
4277,5,5,10,100,230,Beginner,Intermediate
4278,2,3,5,50,344,Beginner,Beginner
4279,5,1,7,70,276,Advanced,Advanced
4280,3,10,9,90,208,Intermediate,Advanced
4281,4,6,7,70,350,Advanced,Advanced
4282,2,1,9,90,277,Advanced,Advanced
4283,5,9,4,40,515,Beginner,Beginner
4284,4,2,10,100,247,Beginner,Intermediate
4285,4,1,10,100,164,Intermediate,Advanced
4286,2,7,4,40,335,Beginner,Beginner
4287,5,6,6,60,306,Beginner,Beginner
4288,4,6,8,80,237,Beginner,Intermediate
4289,4,5,9,90,191,Intermediate,Advanced
4290,1,4,1,10,481,Intermediate,Beginner
4291,4,4,1,10,367,Beginner,Beginner
4292,1,3,8,80,222,Intermediate,Intermediate
4293,5,10,7,70,378,Beginner,Intermediate
4294,5,8,9,90,148,Advanced,Advanced
4295,5,7,3,30,463,Intermediate,Beginner
4296,3,9,10,100,224,Beginner,Intermediate
4297,5,1,5,50,292,Intermediate,Intermediate
4298,4,7,3,30,418,Intermediate,Beginner
4299,2,10,5,50,304,Beginner,Beginner
4300,1,4,10,100,208,Beginner,Intermediate
4301,3,7,1,10,375,Advanced,Intermediate
4302,5,1,4,40,520,Beginner,Beginner
4303,5,5,6,60,358,Intermediate,Intermediate
4304,2,3,2,20,540,Advanced,Intermediate
4305,2,5,7,70,373,Beginner,Beginner
4306,3,4,8,80,172,Beginner,Intermediate
4307,1,2,1,10,441,Advanced,Intermediate
4308,5,4,4,40,330,Beginner,Beginner
4309,3,3,4,40,522,Intermediate,Beginner
4310,4,1,5,50,255,Intermediate,Intermediate
4311,4,10,4,40,565,Advanced,Intermediate
4312,3,8,9,90,145,Advanced,Advanced
4313,5,5,7,70,239,Advanced,Advanced
4314,3,4,2,20,343,Intermediate,Beginner
4315,5,10,1,10,361,Advanced,Intermediate
4316,2,5,9,90,198,Advanced,Advanced
4317,3,4,1,10,308,Advanced,Intermediate
4318,5,3,6,60,290,Advanced,Advanced
4319,3,5,2,20,389,Beginner,Beginner
4320,3,4,4,40,323,Intermediate,Beginner
4321,5,1,6,60,359,Beginner,Beginner
4322,5,3,5,50,279,Beginner,Beginner
4323,1,10,6,60,303,Beginner,Beginner
4324,3,10,3,30,377,Advanced,Intermediate
4325,4,8,5,50,433,Beginner,Beginner
4326,3,7,2,20,315,Intermediate,Beginner
4327,3,2,7,70,248,Intermediate,Intermediate
4328,5,1,3,30,590,Beginner,Beginner
4329,3,3,1,10,342,Intermediate,Beginner
4330,3,5,8,80,215,Intermediate,Intermediate
4331,4,10,8,80,238,Advanced,Advanced
4332,5,1,3,30,352,Beginner,Beginner
4333,3,3,7,70,239,Beginner,Beginner
4334,2,3,9,90,234,Intermediate,Advanced
4335,1,5,8,80,127,Beginner,Intermediate
4336,4,3,3,30,421,Beginner,Beginner
4337,3,9,2,20,341,Beginner,Beginner
4338,2,1,10,100,196,Intermediate,Advanced
4339,3,4,7,70,289,Beginner,Beginner
4340,3,10,7,70,330,Intermediate,Intermediate
4341,5,10,9,90,135,Advanced,Advanced
4342,5,4,5,50,288,Advanced,Advanced
4343,5,1,4,40,352,Beginner,Beginner
4344,2,2,8,80,125,Intermediate,Intermediate
4345,3,1,4,40,588,Beginner,Beginner
4346,1,6,4,40,314,Beginner,Beginner
4347,4,3,2,20,569,Beginner,Beginner
4348,5,7,1,10,466,Beginner,Beginner
4349,5,5,4,40,362,Intermediate,Beginner
4350,3,9,7,70,224,Advanced,Advanced
4351,3,7,9,90,240,Advanced,Advanced
4352,2,4,9,90,209,Beginner,Intermediate
4353,2,5,10,100,226,Intermediate,Advanced
4354,5,5,1,10,479,Beginner,Beginner
4355,3,5,5,50,235,Intermediate,Intermediate
4356,1,10,7,70,318,Beginner,Intermediate
4357,4,9,7,70,385,Advanced,Advanced
4358,3,10,10,100,172,Advanced,Advanced
